mlbam_id,name,link,active,season
5105,Winnipeg Arena,/api/v1/venues/5105,False,1995
4977,Giants Baseball Complex,/api/v1/venues/4977,True,2025
5127,Montreal Forum,/api/v1/venues/5127,False,1995
5113,Greensboro Coliseum,/api/v1/venues/5113,False,1998
5112,XL Center,/api/v1/venues/5112,False,2017
5118,Met Center,/api/v1/venues/5118,False,1992
5057,Moda Center,/api/v1/venues/5057,False,2016
2856,Clover Park,/api/v1/venues/2856,True,2025
2839,Russell E. Diethrick Jr. Park,/api/v1/venues/2839,False,2014
6803,Hill Park,/api/v1/venues/6803,False,2025
5206,Denver Arena Auditorium,/api/v1/venues/5206,False,1974
4733,Island Field,/api/v1/venues/4733,False,1935
3118,Columbia Park,/api/v1/venues/3118,False,1908
5128,Kemper Arena,/api/v1/venues/5128,False,1984
2514,Osceola County Stadium,/api/v1/venues/2514,False,2025
2844,Principal Park,/api/v1/venues/2844,True,2025
6603,House of David Park,/api/v1/venues/6603,False,2025
4866,Miles Field,/api/v1/venues/4866,False,1999
6249,Exhibition Park,/api/v1/venues/6249,False,2025
5100,Rogers Place,/api/v1/venues/5100,False,2018
2741,Capital City Stadium,/api/v1/venues/2741,False,2008
5176,The O2 Arena,/api/v1/venues/5176,False,2017
4489,Palm Meadows Baseball Facility,/api/v1/venues/4489,False,2016
6170,Memorial Stadium,/api/v1/venues/6170,False,2025
5262,Tucson Convention Center,/api/v1/venues/5262,False,2017
6113,Arizona D-backs DR Complex,/api/v1/venues/6113,True,2025
4772,Borleske Stadium,/api/v1/venues/4772,True,2025
4920,Smith-Wills Stadium,/api/v1/venues/4920,False,1999
3149,Sportsman's Park (1902-08),/api/v1/venues/3149,False,1908
6659,Delano Hitch Stadium,/api/v1/venues/6659,False,2025
6363,Johnson Park,/api/v1/venues/6363,False,2025
7072,Bigelow Field,/api/v1/venues/7072,False,2025
7108,Lakeview Ballpark,/api/v1/venues/7108,False,1942
7152,Taylor Field,/api/v1/venues/7152,False,1946
6022,CACTI Park of the Palm Beaches Complex (WSH),/api/v1/venues/6022,True,2025
7191,Pirates Park,/api/v1/venues/7191,False,1941
6081,Estadio de Beisbol Víctor Cervera Pacheco,/api/v1/venues/6081,True,2025
5510,Sonny Pittaro Field,/api/v1/venues/5510,True,2025
6161,Harlan & Hollingsworth Grounds,/api/v1/venues/6161,False,2025
4129,Homestead Sports Complex,/api/v1/venues/4129,False,2009
2770,Lew Wolff Training Complex,/api/v1/venues/2770,True,2025
2727,Counter Clocks Field,/api/v1/venues/2727,True,2025
6130,Bristol Motor Speedway,/api/v1/venues/6130,True,2025
5425,Fredericksburg Baseball Stadium,/api/v1/venues/5425,False,2025
5340,Estadio Alfredo Harp Helu,/api/v1/venues/5340,True,2025
6840,West Side Park,/api/v1/venues/6840,False,2025
6794,Inlet Park II,/api/v1/venues/6794,False,2025
7148,West End Grounds,/api/v1/venues/7148,False,1925
5472,CHS Field,/api/v1/venues/5472,True,2025
6514,Westwood Field,/api/v1/venues/6514,False,2025
5415,Hodgetown,/api/v1/venues/5415,True,2025
5390,Foxwoods Winter Weekend,/api/v1/venues/5390,False,2025
5440,Campbell's Field,/api/v1/venues/5440,False,2015
5444,The Ballpark at Harbor Yard,/api/v1/venues/5444,False,2017
5385,Hiroshima Municipal Stadium,/api/v1/venues/5385,False,2025
5350,Maestri Stadium,/api/v1/venues/5350,True,2025
5473,Dedeaux Field,/api/v1/venues/5473,False,2020
6710,Barnesboro PA (Unknown),/api/v1/venues/6710,False,2025
5380,CoolToday Park,/api/v1/venues/5380,True,2025
7169,Slidell LA (Unknown),/api/v1/venues/7169,False,1942
5422,WellSpan Park,/api/v1/venues/5422,True,2025
5115,Chicago Stadium,/api/v1/venues/5115,False,1993
4887,Pelican Stadium,/api/v1/venues/4887,False,1957
2803,Bank of the James Stadium,/api/v1/venues/2803,True,2025
5038,FedEx Forum,/api/v1/venues/5038,False,2016
5233,Teaneck Armory,/api/v1/venues/5233,False,1967
7202,Osborne Stadium,/api/v1/venues/7202,False,1943
2681,Citizens Bank Park,/api/v1/venues/2681,True,2025
4791,College of Staten Island Baseball Complex,/api/v1/venues/4791,False,2000
6095,San Diego Padres DR Complex,/api/v1/venues/6095,True,2025
5020,Amway Center,/api/v1/venues/5020,False,2016
4838,Hughes Stadium,/api/v1/venues/4838,False,1976
7071,Biddle Field,/api/v1/venues/7071,False,2025
6243,Mohawk Park,/api/v1/venues/6243,False,2025
6816,Giants Park II,/api/v1/venues/6816,False,2025
4827,Hartwell Field,/api/v1/venues/4827,False,1970
6035,Laney College Baseball Stadium,/api/v1/venues/6035,True,2025
2808,McCoy Stadium,/api/v1/venues/2808,True,2025
3157,Fairview Park,/api/v1/venues/3157,False,1902
7188,Philadelphia PA (Unknown),/api/v1/venues/7188,False,1930
6094,Athletics DR Complex,/api/v1/venues/6094,True,2025
6126,Salt River Fields Complex (COL),/api/v1/venues/6126,True,2025
2789,Joe W. Davis Municipal Stadium,/api/v1/venues/2789,False,2015
7153,Tate Field,/api/v1/venues/7153,False,1930
3144,Sick's Stadium,/api/v1/venues/3144,False,1976
6841,Washington Park III,/api/v1/venues/6841,False,2025
3121,Ebbets Field,/api/v1/venues/3121,False,1957
7060,Barnett Field,/api/v1/venues/7060,False,2025
2392,Daikin Park,/api/v1/venues/2392,True,2025
6442,Memorial Park,/api/v1/venues/6442,False,2025
5126,Mount Royal Arena,/api/v1/venues/5126,False,1925
4727,Clark Field,/api/v1/venues/4727,False,1976
6969,Colcord Park,/api/v1/venues/6969,False,2025
2815,Excite Ballpark,/api/v1/venues/2815,True,2025
6649,East High School Field,/api/v1/venues/6649,False,2025
4829,Heaton Stadium,/api/v1/venues/4829,False,1994
6341,New Egypt NJ (Unknown),/api/v1/venues/6341,False,2025
5525,ABC Supply Stadium,/api/v1/venues/5525,True,2025
3170,Wiedenmeyer's Park,/api/v1/venues/3170,False,1904
3141,Robison Field,/api/v1/venues/3141,False,1920
5131,Nassau Veterans Memorial Coliseum,/api/v1/venues/5131,False,2011
4880,Parker Field,/api/v1/venues/4880,False,1984
6948,Norbeck Park,/api/v1/venues/6948,False,2025
4847,Lane Field,/api/v1/venues/4847,False,1951
2823,NBT Bank Stadium,/api/v1/venues/2823,True,2025
6515,Dayton OH (Unknown),/api/v1/venues/6515,False,2025
2812,Mike Lansing Field,/api/v1/venues/2812,False,2011
5111,Stampede Corral,/api/v1/venues/5111,False,1982
6142,Municipal Stadium,/api/v1/venues/6142,False,2025
6114,Tempe Diablo Stadium Complex,/api/v1/venues/6114,True,2025
2507,Hohokam Stadium,/api/v1/venues/2507,True,2025
3162,Neil Park (1902-03),/api/v1/venues/3162,False,1903
2700,BayCare Ballpark,/api/v1/venues/2700,True,2025
6090,Texas Rangers DR Complex,/api/v1/venues/6090,True,2025
6298,Palatka FL (Unknown),/api/v1/venues/6298,False,2025
4807,Edmonds Field,/api/v1/venues/4807,False,1960
4783,Cardinal Field,/api/v1/venues/4783,False,1999
11,The Kingdome,/api/v1/venues/11,False,2001
3134,Memorial Stadium,/api/v1/venues/3134,False,2007
4915,Silver Stadium,/api/v1/venues/4915,False,1996
5315,Max Bishop Stadium,/api/v1/venues/5315,True,2020
7206,Olympic Field,/api/v1/venues/7206,False,1919
4723,Bill Wigle Field,/api/v1/venues/4723,False,1988
5122,Long Beach Arena,/api/v1/venues/5122,False,1967
3127,Hilltop Park,/api/v1/venues/3127,False,1912
2735,Journey Bank Ballpark,/api/v1/venues/2735,True,2025
6133,Taipei Dome,/api/v1/venues/6133,True,2025
5259,Ricoh Coliseum,/api/v1/venues/5259,False,2017
2854,LoanMart Field,/api/v1/venues/2854,True,2025
5180,Yubileyny Sports Palace,/api/v1/venues/5180,False,2017
3312,Target Field,/api/v1/venues/3312,True,2025
6100,Miami Marlins DR Complex,/api/v1/venues/6100,True,2025
5017,Amalie Arena,/api/v1/venues/5017,False,2018
4924,Stade Municipal de Quebec,/api/v1/venues/4924,False,1977
3549,Alumni Field,/api/v1/venues/3549,False,2008
5132,Madison Square Garden (III),/api/v1/venues/5132,False,1968
6914,Port Richmond,/api/v1/venues/6914,False,2025
5075,Scotiabank Saddledome,/api/v1/venues/5075,False,2018
4930,The Ballpark,/api/v1/venues/4930,False,1988
4754,Tullar Field,/api/v1/venues/4754,False,1965
6490,Elmer NJ (Unknown),/api/v1/venues/6490,False,2025
5418,TD Bank Ballpark,/api/v1/venues/5418,True,2025
2752,Damaschke Field,/api/v1/venues/2752,False,2009
5199,HemisFair Arena,/api/v1/venues/5199,False,1992
5421,Constellation Field,/api/v1/venues/5421,True,2025
4904,Toro Stadium,/api/v1/venues/4904,False,1974
4840,John Ducey Park,/api/v1/venues/4840,False,1994
6609,Black Sox Ball Park,/api/v1/venues/6609,False,2025
6296,Rodeo Grounds,/api/v1/venues/6296,False,2025
6076,Whitehouse Field,/api/v1/venues/6076,True,2025
6839,Y. M. C. A. Field,/api/v1/venues/6839,False,2025
2794,Kindrick Legion Field,/api/v1/venues/2794,False,2018
3749,Estadio Yldefonso Sola Morales,/api/v1/venues/3749,True,2025
7052,Chicago Heights IL (Unknown),/api/v1/venues/7052,False,2025
6305,Bradner Stadium,/api/v1/venues/6305,False,2025
5442,Riverfront Stadium,/api/v1/venues/5442,False,2010
4935,Tingley Field,/api/v1/venues/4935,False,1968
2831,Pohlman Field,/api/v1/venues/2831,True,2025
6447,Almendares Park II,/api/v1/venues/6447,False,2025
2512,UPMC Park,/api/v1/venues/2512,True,2025
4955,Municipal Stadium,/api/v1/venues/4955,False,1976
7030,Boulevard Field,/api/v1/venues/7030,False,2025
4732,Durkee Field,/api/v1/venues/4732,False,1954
5179,Videotron Centre,/api/v1/venues/5179,False,2017
6103,Kansas City Royals DR Complex,/api/v1/venues/6103,True,2025
2748,Dehler Park,/api/v1/venues/2748,True,2025
6493,Federal Park,/api/v1/venues/6493,False,2025
4948,West Palm Beach Municipal Stadium,/api/v1/venues/4948,False,1997
5210,Cobo Arena,/api/v1/venues/5210,False,1977
6399,Lake Charles LA (Unknown),/api/v1/venues/6399,False,2025
5461,Taoyuan International Stadium,/api/v1/venues/5461,True,2025
3554,J.P. Riddle Stadium,/api/v1/venues/3554,False,2008
6847,West Side Park,/api/v1/venues/6847,False,2025
6300,Holland Field,/api/v1/venues/6300,False,2025
5474,Legacy Field at Prasco Park,/api/v1/venues/5474,False,2020
6965,Cove Field,/api/v1/venues/6965,False,2025
7162,Stadium Park,/api/v1/venues/7162,False,1944
3057,Estadio Julian Javier,/api/v1/venues/3057,True,2025
5225,Amway Arena,/api/v1/venues/5225,False,2009
4012,Prince George Citizen Field,/api/v1/venues/4012,False,2009
2838,Rosenblatt Stadium,/api/v1/venues/2838,False,2010
6966,Cottage Hill Park,/api/v1/venues/6966,False,2025
6125,Surprise Stadium Complex (KC),/api/v1/venues/6125,True,2025
6598,Bismarck Baseball Park,/api/v1/venues/6598,False,2025
3049,Estadio Quisqueya Juan Marichal,/api/v1/venues/3049,True,2025
7012,American Bridge Field,/api/v1/venues/7012,False,2025
4914,Serge B. Simmons Field,/api/v1/venues/4914,False,1996
4705,Truist Park,/api/v1/venues/4705,True,2025
7033,Cassopolis MI (Unknown),/api/v1/venues/7033,False,2025
3054,Estadio Tetelo Vargas,/api/v1/venues/3054,True,2025
2762,Funko Field,/api/v1/venues/2762,True,2025
5054,Madison Square Garden,/api/v1/venues/5054,False,2018
3140,Polo Grounds IV,/api/v1/venues/3140,False,1963
2511,Publix Field at Joker Marchant Stadium,/api/v1/venues/2511,True,2025
6449,Turner Field,/api/v1/venues/6449,False,2025
3142,Seals Stadium,/api/v1/venues/3142,False,1959
6789,Keller Field,/api/v1/venues/6789,False,2025
2516,The Diamond,/api/v1/venues/2516,True,2025
5264,UW-Milwaukee Panther Arena,/api/v1/venues/5264,False,2017
2747,Pelicans Ballpark,/api/v1/venues/2747,True,2025
6459,Guy Smith Stadium,/api/v1/venues/6459,False,2025
2734,Bowen Field,/api/v1/venues/2734,True,2025
2834,Ray Winder Field,/api/v1/venues/2834,False,2009
5161,Investors Group Field,/api/v1/venues/5161,False,2017
4742,McConnell Field,/api/v1/venues/4742,False,1950
6647,Eastside Park,/api/v1/venues/6647,False,2025
3143,Shibe Park,/api/v1/venues/3143,False,1970
4875,Nicollet Park,/api/v1/venues/4875,False,1955
23,Milwaukee County Stadium,/api/v1/venues/23,False,2000
2765,LMCU Ballpark,/api/v1/venues/2765,True,2025
2531,Desert Sun Stadium,/api/v1/venues/2531,False,2007
4410,Merlin Street Oval,/api/v1/venues/4410,False,2016
4309,JetBlue Park,/api/v1/venues/4309,True,2025
6304,Pepperell Park ,/api/v1/venues/6304,False,2025
4995,Estadio de los Tomateros,/api/v1/venues/4995,True,2025
4800,Disch Field,/api/v1/venues/4800,False,1967
6499,Wiregrass Stadium,/api/v1/venues/6499,False,2025
6516,Milan Ball Park,/api/v1/venues/6516,False,2025
4011,Meiji Jingu Stadium,/api/v1/venues/4011,False,2025
4801,Donovan Stadium,/api/v1/venues/4801,False,2001
3128,Huntington Avenue Grounds,/api/v1/venues/3128,False,1911
2860,Watt Powell Park,/api/v1/venues/2860,False,2008
4722,Bay Street Ball Grounds,/api/v1/venues/4722,False,1927
5223,KeyArena at Seattle Center,/api/v1/venues/5223,False,2017
6491,Elizabeth NJ (Unknown),/api/v1/venues/6491,False,2025
4751,Stumpf Field,/api/v1/venues/4751,False,1961
4510,Estadio Sonora,/api/v1/venues/4510,True,2025
6961,Dyckman Oval,/api/v1/venues/6961,False,2025
7101,League Park II,/api/v1/venues/7101,False,1934
3751,Estadio Francisco Paquito Montaner,/api/v1/venues/3751,True,2025
3055,Estadio Francisco Micheli,/api/v1/venues/3055,True,2025
7197,Panther Park,/api/v1/venues/7197,False,1948
5224,Tacoma Dome,/api/v1/venues/5224,False,1994
3169,West Side Park,/api/v1/venues/3169,False,1915
2732,Blair County Ballpark,/api/v1/venues/2732,False,2004
3669,Botchan Stadium,/api/v1/venues/3669,False,2025
6725,Athletic Park,/api/v1/venues/6725,False,2025
6149,Martin-Parry Field,/api/v1/venues/6149,False,2025
6697,Broadway and Everett Street Park,/api/v1/venues/6697,False,2025
7004,Amphitheater,/api/v1/venues/7004,False,2025
7055,Crump Park,/api/v1/venues/7055,False,2025
4010,Tsuruoka Dream Stadium,/api/v1/venues/4010,False,2025
6401,Lebanon Field,/api/v1/venues/6401,False,2025
2835,Valley Strong Ballpark,/api/v1/venues/2835,True,2025
6561,Felton Field,/api/v1/venues/6561,False,2025
6550,Chicago IL (Unknown),/api/v1/venues/6550,False,2025
7003,Athletic Park,/api/v1/venues/7003,False,2025
2955,Parque Centenario 27 de Febrero,/api/v1/venues/2955,True,2025
6115,Sloan Park Complex,/api/v1/venues/6115,True,2025
7196,Penns Grove NJ (Unknown),/api/v1/venues/7196,False,1929
4828,Hawkins Stadium,/api/v1/venues/4828,False,1959
2773,Innovative Field,/api/v1/venues/2773,True,2025
6248,Municipal Stadium,/api/v1/venues/6248,False,2025
6949,Norfolk Athletic Park,/api/v1/venues/6949,False,2025
6071,Lowell Park,/api/v1/venues/6071,True,2025
3769,Parque Deportivo Colon,/api/v1/venues/3769,False,2017
4913,Sec Taylor Stadium,/api/v1/venues/4913,False,1991
3166,Rocky Point Park,/api/v1/venues/3166,False,1903
6109,Chicago Cubs DR Complex,/api/v1/venues/6109,False,2025
5168,PPL Center,/api/v1/venues/5168,False,2017
4889,Pete Vonachen Stadium,/api/v1/venues/4889,False,2001
6006,Billy Hebert Field,/api/v1/venues/6006,False,2004
6888,Scott Field,/api/v1/venues/6888,False,2025
7198,Parkersburg WV (Unknown),/api/v1/venues/7198,False,1932
4860,McDonough Park,/api/v1/venues/4860,False,1993
7136,Fairbury IL (Unknown),/api/v1/venues/7136,False,1916
2535,Hiram Bithorn Stadium,/api/v1/venues/2535,True,2025
7173,Ridgewood Grounds,/api/v1/venues/7173,False,1917
6190,Dunn Field,/api/v1/venues/6190,False,2025
4878,Oiler Park,/api/v1/venues/4878,False,1976
4739,League Park,/api/v1/venues/4739,False,1961
2545,Christensen Stadium,/api/v1/venues/2545,False,2004
5420,Clipper Magazine Stadium,/api/v1/venues/5420,True,2025
4842,Kiwanis Field,/api/v1/venues/4842,False,1994
6167,Island Park,/api/v1/venues/6167,False,2025
3230,Coca-Cola Park,/api/v1/venues/3230,True,2025
5471,Boomers Stadium,/api/v1/venues/5471,False,2020
7,Kauffman Stadium,/api/v1/venues/7,True,2025
7125,Garfield Park,/api/v1/venues/7125,False,1943
7102,League Park II,/api/v1/venues/7102,False,1942
2763,Falcon Park,/api/v1/venues/2763,True,2025
6968,Community Park,/api/v1/venues/6968,False,2025
5531,Kobe Sports Park Baseball Stadium,/api/v1/venues/5531,False,2025
5139,Thunderdome,/api/v1/venues/5139,False,1995
3109,League Park (1901-03),/api/v1/venues/3109,False,1903
6412,Athletic Field,/api/v1/venues/6412,False,2025
2761,Wake Forest Baseball Park,/api/v1/venues/2761,False,2013
5252,BMO Harris Bank Center,/api/v1/venues/5252,False,2017
6954,DeKalb IL (Unknown),/api/v1/venues/6954,False,2025
7154,Sunset Park,/api/v1/venues/7154,False,1932
7119,Gunther Park,/api/v1/venues/7119,False,1919
4952,Witter Field,/api/v1/venues/4952,False,1983
2754,Jackie Robinson Training Complex,/api/v1/venues/2754,False,2025
4469,Alamodome,/api/v1/venues/4469,False,2017
6462,Sportsman's Park,/api/v1/venues/6462,False,2025
18,Cinergy Field,/api/v1/venues/18,False,2002
6135,The Ballpark at America First Square,/api/v1/venues/6135,True,2025
6121,American Family Fields of Phoenix Complex,/api/v1/venues/6121,True,2025
4928,Swayne Field,/api/v1/venues/4928,False,1955
4881,Parker Field,/api/v1/venues/4881,False,1966
2825,Home of the OWLZ,/api/v1/venues/2825,True,2025
6959,Eagle Ball Park,/api/v1/venues/6959,False,2025
6204,Kulage's Park,/api/v1/venues/6204,False,2025
5046,Honda Center,/api/v1/venues/5046,False,2018
5222,Pyramid Arena,/api/v1/venues/5222,False,2003
5256,H-E-B Center at Cedar Park,/api/v1/venues/5256,False,2017
2866,ShoreTown Ballpark,/api/v1/venues/2866,True,2025
3834,Goodyear Ballpark,/api/v1/venues/3834,True,2025
5158,Essar Centre,/api/v1/venues/5158,False,2017
4509,Johnson Stadium at Doubleday Field,/api/v1/venues/4509,False,2017
6749,Municipal Stadium,/api/v1/venues/6749,False,2025
6136,Covenant Health Park,/api/v1/venues/6136,True,2025
3069,Estadio Francisco Carranza Limon,/api/v1/venues/3069,True,2025
6759,Memphis TN (Unknown),/api/v1/venues/6759,False,2025
6643,Elberton GA (Unknown),/api/v1/venues/6643,False,2025
5018,American Airlines Arena,/api/v1/venues/5018,False,2016
7133,Foster Park,/api/v1/venues/7133,False,1926
3290,Melching Field,/api/v1/venues/3290,False,2007
5185,Budweiser Gardens,/api/v1/venues/5185,False,2017
6118,Camelback Ranch Complex (LAD),/api/v1/venues/6118,True,2025
4939,Veterans Field,/api/v1/venues/4939,False,1982
5219,Market Square Arena,/api/v1/venues/5219,False,1998
6498,Dover DE (Unknown),/api/v1/venues/6498,False,2025
6806,Handlan's Park,/api/v1/venues/6806,False,2025
4768,Beehive Field,/api/v1/venues/4768,False,1995
4776,Buffalo Stadium,/api/v1/venues/4776,False,1961
5163,Lakeview Arena,/api/v1/venues/5163,False,2017
2517,Holman Stadium,/api/v1/venues/2517,True,2025
6019,Academia de Beisbol de Los Astros de Houston,/api/v1/venues/6019,True,2025
6007,Angel Toledo Meza,/api/v1/venues/6007,True,2025
7114,Ideal Park,/api/v1/venues/7114,False,1927
4763,Anderson Memorial Stadium,/api/v1/venues/4763,False,1984
4858,Maple Leaf Stadium,/api/v1/venues/4858,False,1967
4569,Bobby Mattick Complex,/api/v1/venues/4569,True,2025
2863,Yakima County Stadium,/api/v1/venues/2863,False,2012
5191,Memorial Coliseum,/api/v1/venues/5191,False,1994
5207,North Side High School,/api/v1/venues/5207,False,1951
6942,Olemar Field,/api/v1/venues/6942,False,2025
5178,T-Mobile Arena,/api/v1/venues/5178,False,2018
3269,Gezer Field,/api/v1/venues/3269,False,2007
2864,Yankee Complex,/api/v1/venues/2864,True,2025
4169,loanDepot park,/api/v1/venues/4169,True,2025
5202,International Amphitheatre,/api/v1/venues/5202,False,1961
2822,Jackson Field,/api/v1/venues/2822,True,2025
5465,Morse Stadium,/api/v1/venues/5465,False,2020
4814,Finch Field,/api/v1/venues/4814,False,1969
4910,Salinas Municipal Stadium,/api/v1/venues/4910,False,1992
3070,Hector Espino,/api/v1/venues/3070,False,2015
6741,National Park,/api/v1/venues/6741,False,2025
3969,Estadio Nuevo Laredo,/api/v1/venues/3969,True,2025
5177,The Q Centre,/api/v1/venues/5177,False,2017
2847,Skylands Park,/api/v1/venues/2847,False,2005
4270,Generic VST,/api/v1/venues/4270,False,2015
5085,TD Garden,/api/v1/venues/5085,False,2018
7080,Neptune City Ballfield,/api/v1/venues/7080,False,1932
4787,Civic Stadium,/api/v1/venues/4787,False,1937
7215,Kingsbury Park,/api/v1/venues/7215,False,2025
5034,PPG Paints Arena,/api/v1/venues/5034,False,2018
6692,Chadwick IL (Unknown),/api/v1/venues/6692,False,2025
6025,HAWKS Baseball Park Chikugo,/api/v1/venues/6025,True,2025
3189,Dow Diamond,/api/v1/venues/3189,True,2025
4149,ONEOK Field,/api/v1/venues/4149,True,2025
5089,Toyota Center,/api/v1/venues/5089,False,2016
2746,Civic Stadium,/api/v1/venues/2746,False,2009
3124,Exposition Park,/api/v1/venues/3124,False,1909
6857,Tumbling Dam Park,/api/v1/venues/6857,False,2025
5416,Regency Furniture Stadium,/api/v1/venues/5416,True,2025
6448,Hattiesburg MI (Unknown),/api/v1/venues/6448,False,2025
2755,Riders Field,/api/v1/venues/2755,True,2025
6078,Veterans Field,/api/v1/venues/6078,True,2025
5043,Gila River Arena,/api/v1/venues/5043,False,2018
4826,Peninsula War Memorial Stadium,/api/v1/venues/4826,False,1992
6956,Dodger Stadium,/api/v1/venues/6956,False,2025
5193,Rochester Community War Mem,/api/v1/venues/5193,False,1956
4796,Cranberry Ballpark,/api/v1/venues/4796,False,1938
4611,Viticon Stadium,/api/v1/venues/4611,True,2025
2722,Hammons Field,/api/v1/venues/2722,True,2025
5375,Geelong Baseball Centre,/api/v1/venues/5375,True,2025
6397,LaSalle IL (Unknown),/api/v1/venues/6397,False,2025
3689,Telus Field,/api/v1/venues/3689,False,2008
6011,Academia de Beisbol de los Metros de Nueva York (1),/api/v1/venues/6011,True,2025
4934,Tim McCarver Stadium,/api/v1/venues/4934,False,1999
5495,Estadio Pedro Montanez,/api/v1/venues/5495,True,2025
4785,Coastal Carolina College Stadium,/api/v1/venues/4785,False,1992
6441,Hamtramck Stadium,/api/v1/venues/6441,False,2025
7155,Summers Field,/api/v1/venues/7155,False,1935
3449,English Field,/api/v1/venues/3449,True,2025
3349,Estadio Nueva Esparta,/api/v1/venues/3349,True,2025
3558,USA Baseball National Training Complex,/api/v1/venues/3558,True,2025
2737,C.O. Brown Stadium,/api/v1/venues/2737,False,2007
6547,Cermak Park,/api/v1/venues/6547,False,2025
6013,Academia de Beisbol de los Metros de Nueva York (2),/api/v1/venues/6013,True,2025
4841,John Petrakis Field,/api/v1/venues/4841,False,1976
4029,Goodwin Field,/api/v1/venues/4029,False,2009
6791,Jonesboro AR (Unknown),/api/v1/venues/6791,False,2025
6947,Newton Ball Park,/api/v1/venues/6947,False,2025
6023,Chicago Cubs Baseball Operations Dominicana LLC,/api/v1/venues/6023,True,2025
5441,Cooper Park,/api/v1/venues/5441,False,2018
4885,Paul Eames Sports Complex,/api/v1/venues/4885,False,2002
3147,South End Grounds,/api/v1/venues/3147,False,1914
6410,Kenosha WI (Unknown),/api/v1/venues/6410,False,2025
4089,Truist Stadium,/api/v1/venues/4089,True,2025
7096,Lewis Park,/api/v1/venues/7096,False,1948
2820,Mirabito Stadium,/api/v1/venues/2820,True,2025
3116,Cleveland Municipal Stadium,/api/v1/venues/3116,False,1993
2520,Roger Dean Chevrolet Stadium,/api/v1/venues/2520,True,2025
7176,Riverside Park,/api/v1/venues/7176,False,1940
7143,Victory Field I,/api/v1/venues/7143,False,1948
4953,World War Memorial Stadium,/api/v1/venues/4953,False,2004
3,Fenway Park,/api/v1/venues/3,True,2025
6661,Covington Ball Park,/api/v1/venues/6661,False,2025
5205,Coliseum at Richfield,/api/v1/venues/5205,False,1993
4946,Waters Field,/api/v1/venues/4946,False,1965
2523,George M. Steinbrenner Field,/api/v1/venues/2523,True,2025
5355,Las Vegas Ballpark,/api/v1/venues/5355,True,2025
6551,Red Sox Park,/api/v1/venues/6551,False,2025
6820,Great Lakes Naval Training Center,/api/v1/venues/6820,False,2025
4877,Offermann Stadium,/api/v1/venues/4877,False,1960
7147,Whitney Street Park,/api/v1/venues/7147,False,1922
6861,Texas League Park,/api/v1/venues/6861,False,2025
4823,Goodland Field,/api/v1/venues/4823,False,1994
2809,McDermott Field,/api/v1/venues/2809,False,2006
2768,Momentum Bank Ballpark,/api/v1/venues/2768,True,2025
5076,Scottrade Center,/api/v1/venues/5076,False,2018
6739,Municipal Stadium,/api/v1/venues/6739,False,2025
6750,Municipal Stadium,/api/v1/venues/6750,False,2025
7151,Texas League Park,/api/v1/venues/7151,False,1947
6698,Bronx Oval,/api/v1/venues/6698,False,2025
4721,Athletic Park,/api/v1/venues/4721,False,1937
7156,Stockyards Park,/api/v1/venues/7156,False,1939
6122,Paulino Baseball Academy,/api/v1/venues/6122,True,2025
4859,Marinelli Field,/api/v1/venues/4859,False,1999
6347,McCulloch Park,/api/v1/venues/6347,False,2025
1,Angel Stadium,/api/v1/venues/1,True,2025
7041,Auburn Park,/api/v1/venues/7041,False,2025
5400,SEGRA Stadium,/api/v1/venues/5400,True,2025
7063,Beloit WI (Unknown),/api/v1/venues/7063,False,2025
6545,St. Michael's Park,/api/v1/venues/6545,False,2025
4900,Recreation Park,/api/v1/venues/4900,False,1965
3071,General Angel Flores,/api/v1/venues/3071,False,2015
6494,Carson Park,/api/v1/venues/6494,False,2025
7059,Benjamin Russell Field,/api/v1/venues/7059,False,2025
7086,Loughlin Oval,/api/v1/venues/7086,False,1908
6726,Athletic Field,/api/v1/venues/6726,False,2025
7117,Hilldale Park,/api/v1/venues/7117,False,1933
2536,TD Ballpark,/api/v1/venues/2536,True,2025
4271,Werner Park,/api/v1/venues/4271,True,2025
19,Coors Field,/api/v1/venues/19,True,2025
2802,Lindquist Field,/api/v1/venues/2802,True,2025
4529,Regions Field,/api/v1/venues/4529,True,2025
6261,Polo IL (Unknown),/api/v1/venues/6261,False,2025
5263,Utica Memorial Auditorium,/api/v1/venues/5263,False,2017
3249,Buck O'Neil Complex,/api/v1/venues/3249,False,2012
4799,Derks Field,/api/v1/venues/4799,False,1992
5029,BMO Harris Bradley Center,/api/v1/venues/5029,False,2016
3156,Burns Park,/api/v1/venues/3156,False,1902
24,Olympic Stadium,/api/v1/venues/24,True,2025
29,3Com Park at Candlestick Point,/api/v1/venues/29,False,1999
4738,Lawrence Stadium,/api/v1/venues/4738,False,1968
3165,Ramona Park,/api/v1/venues/3165,False,1953
6558,Athletic Field,/api/v1/venues/6558,False,2025
4747,Schepps Palm Field,/api/v1/venues/4747,False,1959
7037,Booker T. Washington High School,/api/v1/venues/7037,False,2025
4670,Truist Field,/api/v1/venues/4670,True,2025
5325,Globe Life Field,/api/v1/venues/5325,True,2025
5086,The Palace at Auburn Hills,/api/v1/venues/5086,False,2016
2758,Dwyer Stadium,/api/v1/venues/2758,True,2025
4774,Bringhurst Field,/api/v1/venues/4774,False,1975
3076,Estadio Nido de los Aguilas,/api/v1/venues/3076,True,2025
4850,Larry H. Miller Field,/api/v1/venues/4850,False,2004
