pitcher_id,pitcher_name,pitch_type,count,pitch_percent,rhh_percent,lhh_percent,start_speed,max_start_speed,ivb,hb,release_pos_z,release_pos_x,extension,tj_stuff_plus
608372,Tomoyuki Sugano,FF,199,0.16284779050736498,0.09819967266775777,0.06464811783960721,92.35979899497488,94.8,17.077386934673363,6.347236180904521,5.952319174507012,2.36609497963937,6.211763550441687,100.73203378807159
687473,Ryan Gusto,ST,96,0.09907120743034056,0.006191950464396285,0.09287925696594428,82.10833333333333,85.7,2.6531250000000006,-12.896875000000009,5.684961585826272,2.4903082572468156,6.5788881474468335,100.4451732892005
700669,Gordon Graceffo,FF,127,0.4652014652014652,0.1684981684981685,0.2967032967032967,95.04330708661428,98.9,16.03700787401575,4.533858267716535,6.11625215284976,1.4838086530253995,6.418151338938703,95.0981417925568
695549,Jackson Jobe,ST,2,0.002280501710376283,0.0011402508551881414,0.0011402508551881414,83.8,84.1,-4.95,-13.35,5.989806431711054,1.8337025830130131,5.87977612337327,109.61270651191106
694973,Paul Skenes,FF,525,0.35617367706919945,0.2225237449118046,0.13364993215739485,98.13352380952392,100.0,11.315999999999999,14.762095238095242,5.607892125726272,2.3249712228628985,6.642558085256612,102.41086537278977
623474,Jimmy Herget,SL,170,0.31365313653136534,0.12361623616236163,0.1900369003690037,85.35176470588237,88.8,3.43764705882353,-1.3229411764705885,5.248399580000493,2.562880175514083,5.1233421725594095,98.5913998546686
690990,Cade Horton,CH,65,0.11423550087873462,0.11072056239015818,0.0035149384885764497,87.79999999999998,90.9,8.200000000000001,14.095384615384615,5.8800199705360825,2.5771248831802334,6.25525363721348,97.60204638394032
681676,Ryan Fernandez,FC,15,0.0949367088607595,0.05063291139240506,0.04430379746835443,91.40666666666668,92.4,9.759999999999998,-1.353333333333333,5.79458179794502,1.7253639761120476,6.449884967728384,95.82470227649065
669461,Matthew Liberatore,CU,147,0.12436548223350254,0.018612521150592216,0.10575296108291032,77.77074829931969,80.6,-18.268707482993193,-9.489115646258506,6.54742826119105,0.30278255087816536,6.493728296516548,105.3098987006618
642207,Devin Williams,CH,261,0.5337423312883436,0.22699386503067484,0.3067484662576687,83.99655172413786,87.1,-3.4501915708812256,20.169731800766293,5.179403791930438,2.472360589781877,7.270189477870023,121.31641010497084
608566,Germán Márquez,FF,324,0.2967032967032967,0.184981684981685,0.11172161172161173,95.30771604938269,98.2,14.165740740740738,9.658950617283946,6.106199719450666,2.233437282570403,5.589274819226245,93.09309032397016
690986,Kyle Harrison,SV,97,0.25,0.09278350515463918,0.15721649484536082,83.05463917525773,85.1,-2.963917525773195,-9.748453608247424,4.666042147099088,2.35782614784432,6.7098008353464405,97.21650847869826
641154,Pablo López,ST,195,0.1936444885799404,0.05362462760675273,0.1400198609731877,84.86564102564104,87.1,0.33641025641025646,-12.08769230769231,5.471471019712751,2.112206930929338,7.020116072065995,104.40009158139613
621053,Tyler Ferguson,CH,35,0.06542056074766354,0.056074766355140186,0.009345794392523364,86.22285714285714,89.0,1.2857142857142858,15.925714285714282,5.782084617298771,3.3277365598557345,6.262868754263666,102.50343444145255
657571,Caleb Ferguson,SI,110,0.23157894736842105,0.20842105263157895,0.023157894736842106,93.73454545454547,95.3,11.70090909090909,15.388181818181817,5.902410621911456,2.290458273308995,6.4134407345987885,98.0407655969484
701581,David Festa,FF,167,0.35456475583864117,0.18471337579617833,0.16985138004246284,94.62874251497011,96.7,18.582634730538913,3.8209580838323363,6.118136244811162,2.286587531299598,7.00035492352122,110.52874552721302
595897,Nick Burdi,SL,26,0.3132530120481928,0.10843373493975904,0.20481927710843373,86.1846153846154,88.4,2.638461538461539,-11.153846153846153,5.247036282142167,2.243211158117419,6.049240277038356,111.16720870287257
606996,Kyle Hart,CH,76,0.19047619047619047,0.005012531328320802,0.18546365914786966,83.05657894736841,86.2,5.75,17.248684210526317,5.606058368699819,2.664851583855932,6.422867107937302,92.9032126586527
686654,Ty Adcock,FC,12,0.20689655172413793,0.1206896551724138,0.08620689655172414,92.77499999999999,94.4,9.616666666666665,-3.433333333333334,5.994823950559572,1.1593685153105955,6.229618493025867,102.52277427709849
542881,Tyler Anderson,CU,5,0.003808073115003808,0.0030464584920030465,0.0007616146230007616,69.42,70.1,-10.1,-2.62,6.586871253649609,1.1907321682554066,5.883091117651289,90.4448838790125
666120,Ian Anderson,CU,28,0.13793103448275862,0.04433497536945813,0.09359605911330049,80.94285714285715,82.8,-5.371428571428571,-2.164285714285714,6.1132553497020785,1.851945442784293,6.9043082276101355,97.20139503319649
677952,Braxton Ashcraft,CU,29,0.19594594594594594,0.1554054054054054,0.04054054054054054,83.8103448275862,85.7,-13.310344827586206,-8.889655172413791,6.365360982288545,1.1701221786242006,6.026583167118983,108.1969379920435
700669,Gordon Graceffo,CU,60,0.21978021978021978,0.11355311355311355,0.10622710622710622,83.85000000000005,86.9,-14.870000000000003,-1.245,6.156222083404973,1.496545693149483,6.275127198256381,108.20642486299056
676974,Max Meyer,CH,180,0.17324350336862368,0.14629451395572665,0.026948989412897015,89.27333333333341,92.2,1.9588888888888887,15.64277777777779,5.561345431489993,1.5402685308279565,6.220831570323728,105.89548212358052
666619,Gregory Santos,FF,20,0.15151515151515152,0.06818181818181818,0.08333333333333333,96.49,98.0,9.884999999999998,5.01,6.040304594940054,1.2113954833779936,6.477592886377716,90.52908818561694
518585,Fernando Cruz,FF,81,0.17802197802197803,0.11868131868131868,0.05934065934065934,93.73086419753085,95.3,17.56666666666666,6.5135802469135795,5.921590385590238,2.4102768905787664,6.983675435558011,105.77029087631027
605288,Adrian Houser,CU,83,0.17735042735042736,0.11538461538461539,0.06196581196581197,81.66144578313252,83.6,-13.255421686746987,-6.619277108433738,5.774349371932561,1.3234946569328234,6.818928597031714,96.69563824266817
663568,Stephen Kolek,ST,43,0.05939226519337017,0.026243093922651933,0.03314917127071823,82.8953488372093,84.4,1.7837209302325578,-13.693023255813953,4.93425173445697,2.9437686557123706,6.43852401745169,104.37597219470567
677958,Kumar Rocker,CH,24,0.047244094488188976,0.047244094488188976,0.0,88.19583333333334,91.2,6.304166666666667,15.625,5.623988809368387,2.1430801177957677,6.953060663128283,93.35814942942505
681517,Kyle Leahy,ST,83,0.1416382252559727,0.011945392491467578,0.1296928327645051,86.77710843373494,89.7,4.469879518072288,-14.721686746987958,5.761064231039554,2.4544351321814317,6.986130694323982,123.25601935711816
663460,Kris Bubic,ST,241,0.20083333333333334,0.0625,0.13833333333333334,83.06763485477175,86.2,-4.436514522821573,-13.200829875518664,5.5718944553957135,2.3020856935819194,6.549822170720109,103.69641900276297
695243,Mason Miller,CH,7,0.01650943396226415,0.014150943396226415,0.0023584905660377358,92.57142857142857,94.8,6.885714285714285,13.885714285714284,6.015091396059742,2.0471731106167748,6.766116167596434,110.10567798486382
679885,Justin Martinez,SL,26,0.09774436090225563,0.03007518796992481,0.06766917293233082,91.18076923076924,94.2,7.796153846153846,0.10000000000000006,6.22815037921084,2.796143022014477,6.37011732452036,104.92455477427522
621383,Tanner Banks,CH,49,0.09227871939736347,0.0018832391713747645,0.0903954802259887,82.5326530612245,85.1,2.8979591836734695,10.573469387755102,6.366869816906851,2.6055887683552124,5.8659690902353185,95.0060751729277
702070,Noah Cameron,CH,115,0.1913477537437604,0.014975041597337771,0.17637271214642264,80.96086956521742,85.6,11.479130434782608,10.986086956521733,6.425502924168374,1.6386534523280532,6.117566678235911,99.25302276883089
547184,Michael Kelly,SL,11,0.13414634146341464,0.04878048780487805,0.08536585365853659,89.10000000000001,90.1,3.5545454545454547,-6.1909090909090905,6.143443851451853,1.4929961341802669,5.5686826951015815,113.00178426029466
805123,AJ Blubaugh,ST,21,0.25,0.14285714285714285,0.10714285714285714,82.36190476190475,84.1,4.300000000000002,-12.128571428571428,5.895780753678595,1.7087758889882925,6.480125955901163,108.1909599603368
664351,Luis Contreras,SL,37,0.21511627906976744,0.05232558139534884,0.16279069767441862,85.58648648648648,88.1,6.613513513513514,-5.475675675675675,5.477553019871727,2.370559322332353,6.955025621604151,100.9082279513364
682990,Quinn Priester,FC,170,0.1574074074074074,0.10648148148148148,0.05092592592592592,92.30117647058825,96.1,11.910588235294117,-0.7564705882352939,6.1314963948864,1.5182845792021875,6.389606785572247,98.7639799653923
605347,Jorge López,KC,65,0.16927083333333334,0.15625,0.013020833333333334,81.28615384615387,83.9,-13.550769230769228,-8.963076923076922,6.0315549744486185,1.450113817326482,6.256764705251886,102.43256417300447
690382,Michael Darrell-Hicks,FC,43,0.3208955223880597,0.08955223880597014,0.23134328358208955,87.31860465116277,89.8,3.239534883720931,-2.9511627906976745,5.9172096344589065,1.804274030605889,6.481275919258045,105.10244315472546
595345,Steven Okert,SL,256,0.5505376344086022,0.2064516129032258,0.34408602150537637,80.85937500000003,84.2,7.2890625000000036,-8.592578125,5.838088819508279,3.1540669635619696,6.271508749802154,105.79306759745563
681347,Mike Burrows,FF,151,0.40591397849462363,0.1827956989247312,0.22311827956989247,94.84834437086089,97.2,17.3046357615894,4.717880794701987,6.326315002448153,0.9938223256207934,6.397408326370822,96.47793029987592
605177,Andrew Chafin,SL,108,0.42857142857142855,0.24206349206349206,0.1865079365079365,80.91666666666669,83.0,-2.444444444444445,-0.7555555555555556,6.490670888720992,2.178963921420422,6.430654980077536,98.05197945702103
669432,Trevor Rogers,FF,43,0.4942528735632184,0.1724137931034483,0.3218390804597701,93.31627906976748,95.6,15.418604651162793,10.906976744186045,5.79414850949208,1.9771150829328508,6.70560500876384,98.84998728431374
656464,Kevin Ginkel,SI,20,0.08032128514056225,0.008032128514056224,0.07228915662650602,94.06500000000003,95.6,10.945,15.724999999999998,6.396122204557953,2.1249892467825005,6.995494697427608,98.8126720599661
614179,José Ruiz,ST,3,0.009933774834437087,0.0,0.009933774834437087,85.06666666666666,85.7,0.6999999999999998,-11.800000000000002,6.2593686299242135,1.5415844911680916,6.014059663951879,106.71839162707886
645261,Sandy Alcantara,FF,296,0.2444260941370768,0.13625103220478943,0.10817506193228736,97.41385135135137,100.0,12.73074324324324,14.74324324324324,5.946910705722431,1.6342415996734154,6.017583248753032,101.51526369378662
680604,Blas Castaño,ST,6,0.12,0.12,0.0,82.05000000000001,83.3,4.1000000000000005,-18.150000000000002,4.753039555700954,2.3816687736298365,5.326462131676581,114.27059673980307
656605,Mitch Keller,ST,259,0.18673395818312905,0.08507570295602018,0.10165825522710886,81.99961389961388,84.8,-0.3088803088803087,-18.354826254826243,5.72912437590224,1.9465048520568675,6.460904388895311,112.74888842290672
669721,Davis Daniel,FS,7,0.3888888888888889,0.3333333333333333,0.05555555555555555,86.22857142857143,87.1,4.585714285714287,5.785714285714286,5.712776550870428,1.2334426706900417,6.738759020372832,100.85182117992856
